TAC_AREA_ID,PNODE_ID,DESCRIPTION,COMMENTS,EFF_START_DT,EFF_END_DT,EFF_START_DT_GMT,EFF_END_DT_GMT
TAC_BANC,DONPEDRO_6_MIDUNIT3GNODE,TAC_BANC,,2022-01-01T00:00:00,2030-12-31T23:59:59,2022-01-01T08:00:00-00:00,2031-01-01T07:59:59-00:00
TAC_NORTH,RICHMOND_1_N004,TAC_NORTH,,2022-01-01T00:00:00,2030-12-31T23:59:59,2022-01-01T08:00:00-00:00,2031-01-01T07:59:59-00:00
TAC_SOUTH,WNSTRGN1_7_N001,TAC_SOUTH,,2022-01-01T00:00:00,2030-12-31T23:59:59,2022-01-01T08:00:00-00:00,2031-01-01T07:59:59-00:00
TAC_BANC,STANDFD2_1_N011,TAC_BANC,,2021-03-25T00:00:00,2030-12-31T23:59:59,2021-03-25T07:00:00-00:00,2031-01-01T07:59:59-00:00
TAC_ECNTR,TEHAPI1_6_N004,TAC_ECNTR,,2022-01-01T00:00:00,2030-12-31T23:59:59,2022-01-01T08:00:00-00:00,2031-01-01T07:59:59-00:00
TAC_ECNTR,SUNSPTA_7_N002,TAC_ECNTR,,2022-01-01T00:00:00,2030-12-31T23:59:59,2022-01-01T08:00:00-00:00,2031-01-01T07:59:59-00:00
TAC_IPCO,BLPR_GNODE011,TAC_IPCO,,2022-08-09T00:00:00,2030-12-31T23:59:59,2022-08-09T07:00:00-00:00,2031-01-01T07:59:59-00:00
TAC_NORTH,FBERBORD_1_N001,TAC_NORTH,,2022-01-01T00:00:00,2030-12-31T23:59:59,2022-01-01T08:00:00-00:00,2031-01-01T07:59:59-00:00
TAC_NORTH,CLOVRDLE_7_N001,TAC_NORTH,,2022-01-01T00:00:00,2030-12-31T23:59:59,2022-01-01T08:00:00-00:00,2031-01-01T07:59:59-00:00
TAC_IPCO,SCSR_GNODECSR,TAC_IPCO,,2022-01-01T00:00:00,2030-12-31T23:59:59,2022-01-01T08:00:00-00:00,2031-01-01T07:59:59-00:00
TAC_ECNTR,ZONDWIND_6_N005,TAC_ECNTR,,2022-01-01T00:00:00,2030-12-31T23:59:59,2022-01-01T08:00:00-00:00,2031-01-01T07:59:59-00:00
TAC_NORTH,LEMORSLR_7_N001,TAC_NORTH,,2022-01-01T00:00:00,2030-12-31T23:59:59,2022-01-01T08:00:00-00:00,2031-01-01T07:59:59-00:00
TAC_PAC,DORENALK_GNODE1,TAC_PAC,,2022-01-01T00:00:00,2030-12-31T23:59:59,2022-01-01T08:00:00-00:00,2031-01-01T07:59:59-00:00
TAC_PAC,FARMERS_NODET,TAC_PAC,,2022-01-01T00:00:00,2030-12-31T23:59:59,2022-01-01T08:00:00-00:00,2031-01-01T07:59:59-00:00
TAC_ECNTR,MORWIND_6_N001,TAC_ECNTR,,2022-01-01T00:00:00,2030-12-31T23:59:59,2022-01-01T08:00:00-00:00,2031-01-01T07:59:59-00:00
TAC_NORTH,LAPLMG1_7_B2,TAC_NORTH,,2022-08-17T00:00:00,2030-12-31T23:59:59,2022-08-17T07:00:00-00:00,2031-01-01T07:59:59-00:00
TAC_NORTH,GWFGT1_7_B1,TAC_NORTH,,2022-07-05T00:00:00,2030-12-31T23:59:59,2022-07-05T07:00:00-00:00,2031-01-01T07:59:59-00:00
TAC_ECNTR,COPPERMT_7_N002,TAC_ECNTR,,2022-01-01T00:00:00,2030-12-31T23:59:59,2022-01-01T08:00:00-00:00,2031-01-01T07:59:59-00:00
TAC_ECNTR,CABAZON_7_B1,TAC_ECNTR,,2022-01-01T00:00:00,2030-12-31T23:59:59,2022-01-01T08:00:00-00:00,2031-01-01T07:59:59-00:00
TAC_PAC,WCEDAR_GNODE1,TAC_PAC,,2022-01-01T00:00:00,2030-12-31T23:59:59,2022-01-01T08:00:00-00:00,2031-01-01T07:59:59-00:00
TAC_LADWP,SPR3PP_2_SOLARGNODE,TAC_LADWP,,2022-01-01T00:00:00,2030-12-31T23:59:59,2022-01-01T08:00:00-00:00,2031-01-01T07:59:59-00:00
TAC_PNM,BRITTON_1_BRITTONPVGNODE,TAC_PNM,,2022-01-01T00:00:00,2030-12-31T23:59:59,2022-01-01T08:00:00-00:00,2031-01-01T07:59:59-00:00
TAC_NORTH,PRUNEDLE_1_N004,TAC_NORTH,,2017-11-01T00:00:00,2030-12-31T23:59:59,2017-11-01T07:00:00-00:00,2031-01-01T07:59:59-00:00
TAC_NORTH,KELLYRDG_7_B1,TAC_NORTH,,2022-05-17T00:00:00,2030-12-31T23:59:59,2022-05-17T07:00:00-00:00,2031-01-01T07:59:59-00:00
TAC_ECNTR,SANTIAGO_6_N025,TAC_ECNTR,,2022-01-01T00:00:00,2030-12-31T23:59:59,2022-01-01T08:00:00-00:00,2031-01-01T07:59:59-00:00
TAC_NORTH,APLHILGN_7_N002,TAC_NORTH,,2022-01-01T00:00:00,2030-12-31T23:59:59,2022-01-01T08:00:00-00:00,2031-01-01T07:59:59-00:00
TAC_PAC,HUNTINGT_NODE2,TAC_PAC,,2022-06-08T00:00:00,2030-12-31T23:59:59,2022-06-08T07:00:00-00:00,2031-01-01T07:59:59-00:00
TAC_PNM,LOSMORRO_1_FACEBOOK1PVGNODE,TAC_PNM,,2022-01-01T00:00:00,2030-12-31T23:59:59,2022-01-01T08:00:00-00:00,2031-01-01T07:59:59-00:00
TAC_TPWR,LINDETPW_BKLNODE,TAC_TPWR,,2022-03-04T00:00:00,2030-12-31T23:59:59,2022-03-04T08:00:00-00:00,2031-01-01T07:59:59-00:00
TAC_BANC,SUTTER_2_PSEUDOBANCGNODE,TAC_BANC,,2022-01-01T00:00:00,2030-12-31T23:59:59,2022-01-01T08:00:00-00:00,2031-01-01T07:59:59-00:00
TAC_NORTH,FLOWD3-6_7_N100,TAC_NORTH,,2022-01-01T00:00:00,2030-12-31T23:59:59,2022-01-01T08:00:00-00:00,2031-01-01T07:59:59-00:00
TAC_PSEI,FR1_GNODEGEN1,TAC_PSEI,,2022-01-01T00:00:00,2030-12-31T23:59:59,2022-01-01T08:00:00-00:00,2031-01-01T07:59:59-00:00
TAC_ECNTR,MOORPARK_6_N069,TAC_ECNTR,,2022-01-01T00:00:00,2030-12-31T23:59:59,2022-01-01T08:00:00-00:00,2031-01-01T07:59:59-00:00
TAC_NORTH,FNTRG1_7_N001,TAC_NORTH,,2022-01-01T00:00:00,2030-12-31T23:59:59,2022-01-01T08:00:00-00:00,2031-01-01T07:59:59-00:00
TAC_AZPS,SW_GNODESADDLEMT,TAC_AZPS,,2022-01-01T00:00:00,2030-12-31T23:59:59,2022-01-01T08:00:00-00:00,2031-01-01T07:59:59-00:00
TAC_NORTH,SANLUIS2_7_B3,TAC_NORTH,,2018-02-22T00:00:00,2030-12-31T23:59:59,2018-02-22T08:00:00-00:00,2031-01-01T07:59:59-00:00
TAC_BANC,RPP2_6_CTG2GNODE,TAC_BANC,,2022-01-01T00:00:00,2030-12-31T23:59:59,2022-01-01T08:00:00-00:00,2031-01-01T07:59:59-00:00
TAC_TIDC,DAWSON_6_UNIT1GNODE,TAC_TIDC,,2022-01-01T00:00:00,2030-12-31T23:59:59,2022-01-01T08:00:00-00:00,2031-01-01T07:59:59-00:00
TAC_NORTH,GUERSEY_7_N003,TAC_NORTH,,2022-01-01T00:00:00,2030-12-31T23:59:59,2022-01-01T08:00:00-00:00,2031-01-01T07:59:59-00:00
TAC_ECNTR,CHINO_6_N019,TAC_ECNTR,,2022-01-01T00:00:00,2030-12-31T23:59:59,2022-01-01T08:00:00-00:00,2031-01-01T07:59:59-00:00
TAC_NORTH,KERNRDGE_1_N003,TAC_NORTH,,2022-01-01T00:00:00,2030-12-31T23:59:59,2022-01-01T08:00:00-00:00,2031-01-01T07:59:59-00:00
TAC_NORTH,UNIVRSTY_7_B1,TAC_NORTH,,2022-07-08T00:00:00,2030-12-31T23:59:59,2022-07-08T07:00:00-00:00,2031-01-01T07:59:59-00:00
TAC_NORTH,GRAPEVNE_6_GN001,TAC_NORTH,,2017-11-01T00:00:00,2030-12-31T23:59:59,2017-11-01T07:00:00-00:00,2031-01-01T07:59:59-00:00
TAC_ECNTR,DEVERS_1_N057,TAC_ECNTR,,2022-01-01T00:00:00,2030-12-31T23:59:59,2022-01-01T08:00:00-00:00,2031-01-01T07:59:59-00:00
TAC_ECNTR,RERCU4_7_GN001,TAC_ECNTR,,2022-01-01T00:00:00,2030-12-31T23:59:59,2022-01-01T08:00:00-00:00,2031-01-01T07:59:59-00:00
TAC_NORTH,KILRC1-2_7_B1,TAC_NORTH,,2021-07-01T00:00:00,2030-12-31T23:59:59,2021-07-01T07:00:00-00:00,2031-01-01T07:59:59-00:00
TAC_PSEI,HAC_GNODE1,TAC_PSEI,,2022-03-18T00:00:00,2030-12-31T23:59:59,2022-03-18T07:00:00-00:00,2031-01-01T07:59:59-00:00
TAC_NORTH,KRMNFCP_7_N003,TAC_NORTH,,2022-01-01T00:00:00,2030-12-31T23:59:59,2022-01-01T08:00:00-00:00,2031-01-01T07:59:59-00:00
TAC_NORTH,STAUFER_7_B1,TAC_NORTH,,2020-09-12T00:00:00,2030-12-31T23:59:59,2020-09-12T07:00:00-00:00,2031-01-01T07:59:59-00:00
TAC_ECNTR,MIRALOMA_6_N007,TAC_ECNTR,,2022-01-01T00:00:00,2030-12-31T23:59:59,2022-01-01T08:00:00-00:00,2031-01-01T07:59:59-00:00
TAC_ECNTR,MAGNOLIA_2_N008,TAC_ECNTR,,2022-01-01T00:00:00,2030-12-31T23:59:59,2022-01-01T08:00:00-00:00,2031-01-01T07:59:59-00:00
TAC_ECNTR,ETIWANDA_6_GN001,TAC_ECNTR,,2022-01-01T00:00:00,2030-12-31T23:59:59,2022-01-01T08:00:00-00:00,2031-01-01T07:59:59-00:00
TAC_PAC,3PEAKS_GNODE1,TAC_PAC,,2022-01-01T00:00:00,2030-12-31T23:59:59,2022-01-01T08:00:00-00:00,2031-01-01T07:59:59-00:00
TAC_NORTH,KRNCNYN_6_N001,TAC_NORTH,,2022-01-01T00:00:00,2030-12-31T23:59:59,2022-01-01T08:00:00-00:00,2031-01-01T07:59:59-00:00
TAC_PAC,JCBOYLE_NODE2,TAC_PAC,,2022-01-01T00:00:00,2030-12-31T23:59:59,2022-01-01T08:00:00-00:00,2031-01-01T07:59:59-00:00
TAC_LADWP,SYLMARLA_2_N501,TAC_LADWP,,2021-04-30T00:00:00,2030-12-31T23:59:59,2021-04-30T07:00:00-00:00,2031-01-01T07:59:59-00:00
TAC_SCL,DIABLO_2_GEN32GNODE,TAC_SCL,,2022-01-01T00:00:00,2030-12-31T23:59:59,2022-01-01T08:00:00-00:00,2031-01-01T07:59:59-00:00
TAC_IPCO,SFWP_GNODEFWP,TAC_IPCO,,2022-01-01T00:00:00,2030-12-31T23:59:59,2022-01-01T08:00:00-00:00,2031-01-01T07:59:59-00:00
TAC_PAC,FISHCREO_NODET,TAC_PAC,,2022-01-01T00:00:00,2030-12-31T23:59:59,2022-01-01T08:00:00-00:00,2031-01-01T07:59:59-00:00
TAC_PNM,LONEMESA_7_CASAMESAWFGNODE,TAC_PNM,,2022-01-01T00:00:00,2030-12-31T23:59:59,2022-01-01T08:00:00-00:00,2031-01-01T07:59:59-00:00
TAC_PAC,DALTONU_NODET,TAC_PAC,,2022-01-01T00:00:00,2030-12-31T23:59:59,2022-01-01T08:00:00-00:00,2031-01-01T07:59:59-00:00
TAC_NORTH,SHILO_7_N002,TAC_NORTH,,2022-01-01T00:00:00,2030-12-31T23:59:59,2022-01-01T08:00:00-00:00,2031-01-01T07:59:59-00:00
TAC_AZPS,WMGX_GNODEWMGX,TAC_AZPS,,2022-01-01T00:00:00,2030-12-31T23:59:59,2022-01-01T08:00:00-00:00,2031-01-01T07:59:59-00:00
TAC_ECNTR,VALTNEGN_7_N001,TAC_ECNTR,,2022-01-01T00:00:00,2030-12-31T23:59:59,2022-01-01T08:00:00-00:00,2031-01-01T07:59:59-00:00
TAC_ECNTR,BSPHYD26_7_N001,TAC_ECNTR,,2022-01-01T00:00:00,2030-12-31T23:59:59,2022-01-01T08:00:00-00:00,2031-01-01T07:59:59-00:00
TAC_ECNTR,SCLARA_6_N026,TAC_ECNTR,,2022-01-01T00:00:00,2030-12-31T23:59:59,2022-01-01T08:00:00-00:00,2031-01-01T07:59:59-00:00
TAC_ECNTR,DEVERS_2_N072,TAC_ECNTR,,2022-01-01T00:00:00,2030-12-31T23:59:59,2022-01-01T08:00:00-00:00,2031-01-01T07:59:59-00:00
TAC_NORTH,T0304_7_N003,TAC_NORTH,,2022-01-01T00:00:00,2030-12-31T23:59:59,2022-01-01T08:00:00-00:00,2031-01-01T07:59:59-00:00
TAC_PAC,NAUGHTO_NODE1,TAC_PAC,,2022-06-08T00:00:00,2030-12-31T23:59:59,2022-06-08T07:00:00-00:00,2031-01-01T07:59:59-00:00
TAC_PAC,CLAUSEN_2_CS2GNODE,TAC_PAC,,2022-07-13T00:00:00,2030-12-31T23:59:59,2022-07-13T07:00:00-00:00,2031-01-01T07:59:59-00:00
TAC_ECNTR,VINCENT_2_N101,TAC_ECNTR,,2021-05-06T00:00:00,2030-12-31T23:59:59,2021-05-06T07:00:00-00:00,2031-01-01T07:59:59-00:00
TAC_ECNTR,VICTOR_7_N004,TAC_ECNTR,,2022-01-01T00:00:00,2030-12-31T23:59:59,2022-01-01T08:00:00-00:00,2031-01-01T07:59:59-00:00
TAC_NEVP,SUNPEAK_GNODE 4,TAC_NEVP,,2022-06-06T00:00:00,2030-12-31T23:59:59,2022-06-06T07:00:00-00:00,2031-01-01T07:59:59-00:00
TAC_SOUTH,SHADOWR_1_N015,TAC_SOUTH,,2017-11-01T00:00:00,2030-12-31T23:59:59,2017-11-01T07:00:00-00:00,2031-01-01T07:59:59-00:00
TAC_PNM,DURANME_3_DURANMESAGNODE,TAC_PNM,,2022-01-01T00:00:00,2030-12-31T23:59:59,2022-01-01T08:00:00-00:00,2031-01-01T07:59:59-00:00
TAC_NORTH,GRNLEAF2_7_N001,TAC_NORTH,,2022-01-11T00:00:00,2030-12-31T23:59:59,2022-01-11T08:00:00-00:00,2031-01-01T07:59:59-00:00
TAC_BANC,ELK_GNODERSS,TAC_BANC,,2022-01-01T00:00:00,2030-12-31T23:59:59,2022-01-01T08:00:00-00:00,2031-01-01T07:59:59-00:00
TAC_ECNTR,VOYAGN4_7_N001,TAC_ECNTR,,2022-01-01T00:00:00,2030-12-31T23:59:59,2022-01-01T08:00:00-00:00,2031-01-01T07:59:59-00:00
TAC_SOUTH,SANLUSRY_6_GN001,TAC_SOUTH,,2017-11-01T00:00:00,2030-12-31T23:59:59,2017-11-01T07:00:00-00:00,2031-01-01T07:59:59-00:00
TAC_AVA,WAST2EGY_1_1GNODE,TAC_AVA,,2022-03-02T00:00:00,2030-12-31T23:59:59,2022-03-02T08:00:00-00:00,2031-01-01T07:59:59-00:00
TAC_PNM,ARRIBA_1_SANMIGUEL1PVGNODE,TAC_PNM,,2022-01-01T00:00:00,2030-12-31T23:59:59,2022-01-01T08:00:00-00:00,2031-01-01T07:59:59-00:00
TAC_NORTH,Q548_7_N001,TAC_NORTH,,2022-01-01T00:00:00,2030-12-31T23:59:59,2022-01-01T08:00:00-00:00,2031-01-01T07:59:59-00:00
TAC_NORTH,ROLLINSF_7_B1,TAC_NORTH,,2022-01-01T00:00:00,2030-12-31T23:59:59,2022-01-01T08:00:00-00:00,2031-01-01T07:59:59-00:00
TAC_ECNTR,EDWARD_7_N003,TAC_ECNTR,,2022-05-10T00:00:00,2030-12-31T23:59:59,2022-05-10T07:00:00-00:00,2031-01-01T07:59:59-00:00
TAC_NORTH,FRNCHMD_7_B1,TAC_NORTH,,2022-01-01T00:00:00,2030-12-31T23:59:59,2022-01-01T08:00:00-00:00,2031-01-01T07:59:59-00:00
TAC_NEVP,GDSPR HR_GNODEIT,TAC_NEVP,,2022-01-01T00:00:00,2030-12-31T23:59:59,2022-01-01T08:00:00-00:00,2031-01-01T07:59:59-00:00
TAC_ECNTR,VSTA_1_N018,TAC_ECNTR,,2022-01-01T00:00:00,2030-12-31T23:59:59,2022-01-01T08:00:00-00:00,2031-01-01T07:59:59-00:00
TAC_NEVP,MEADS_2_N101,TAC_NEVP,,2017-07-15T00:00:00,2030-12-31T23:59:59,2017-07-15T07:00:00-00:00,2031-01-01T07:59:59-00:00
TAC_NORTH,BOWMAN_7_N002,TAC_NORTH,,2022-01-01T00:00:00,2030-12-31T23:59:59,2022-01-01T08:00:00-00:00,2031-01-01T07:59:59-00:00
TAC_NWMT,SPNKPCOL_7_SPKGGNODE,TAC_NWMT,,2022-01-01T00:00:00,2030-12-31T23:59:59,2022-01-01T08:00:00-00:00,2031-01-01T07:59:59-00:00
TAC_NWMT,S-PEAKD_2_SOPKGNODE,TAC_NWMT,,2022-01-01T00:00:00,2030-12-31T23:59:59,2022-01-01T08:00:00-00:00,2031-01-01T07:59:59-00:00
TAC_NORTH,WNDMSTR_2_N001,TAC_NORTH,,2022-01-01T00:00:00,2030-12-31T23:59:59,2022-01-01T08:00:00-00:00,2031-01-01T07:59:59-00:00
TAC_ECNTR,VALLEYSC_1_N038,TAC_ECNTR,,2022-01-01T00:00:00,2030-12-31T23:59:59,2022-01-01T08:00:00-00:00,2031-01-01T07:59:59-00:00
TAC_AZPS,ACX_GNODESWMPCC,TAC_AZPS,,2022-01-01T00:00:00,2030-12-31T23:59:59,2022-01-01T08:00:00-00:00,2031-01-01T07:59:59-00:00
TAC_NORTH,LTBERA04_7_N001,TAC_NORTH,,2022-01-01T00:00:00,2030-12-31T23:59:59,2022-01-01T08:00:00-00:00,2031-01-01T07:59:59-00:00
TAC_SOUTH,ELCAJON_6_GN001,TAC_SOUTH,,2020-10-16T00:00:00,2030-12-31T23:59:59,2020-10-16T07:00:00-00:00,2031-01-01T07:59:59-00:00
TAC_NORTH,SANLUIS4_7_B1,TAC_NORTH,,2018-02-22T00:00:00,2030-12-31T23:59:59,2018-02-22T08:00:00-00:00,2031-01-01T07:59:59-00:00
TAC_NORTH,GWF#4_7_N001,TAC_NORTH,,2017-11-01T00:00:00,2030-12-31T23:59:59,2017-11-01T07:00:00-00:00,2031-01-01T07:59:59-00:00
TAC_SOUTH,Q189GN1_7_N001,TAC_SOUTH,,2022-01-01T00:00:00,2030-12-31T23:59:59,2022-01-01T08:00:00-00:00,2031-01-01T07:59:59-00:00
TAC_NEVP,MERCURY_1_N008,TAC_NEVP,,2018-03-29T00:00:00,2030-12-31T23:59:59,2018-03-29T07:00:00-00:00,2031-01-01T07:59:59-00:00
TAC_PNM,REEVES_GNODE1,TAC_PNM,,2022-07-01T00:00:00,2030-12-31T23:59:59,2022-07-01T07:00:00-00:00,2031-01-01T07:59:59-00:00
TAC_PNM,ROSEBUD_LNODEDXF1,TAC_PNM,,2022-01-01T00:00:00,2030-12-31T23:59:59,2022-01-01T08:00:00-00:00,2031-01-01T07:59:59-00:00
TAC_ECNTR,NGILA1_5_N001,TAC_ECNTR,,2022-05-01T00:00:00,2030-12-31T23:59:59,2022-05-01T07:00:00-00:00,2031-01-01T07:59:59-00:00
TAC_LADWP,INTERMT_3_N506,TAC_LADWP,,2021-04-30T00:00:00,2030-12-31T23:59:59,2021-04-30T07:00:00-00:00,2031-01-01T07:59:59-00:00
TAC_ECNTR,WALNUT_6_N011,TAC_ECNTR,,2022-01-01T00:00:00,2030-12-31T23:59:59,2022-01-01T08:00:00-00:00,2031-01-01T07:59:59-00:00
TAC_PNM,S_COORS_1_SOUTHVALLEPVGNODE,TAC_PNM,,2022-01-01T00:00:00,2030-12-31T23:59:59,2022-01-01T08:00:00-00:00,2031-01-01T07:59:59-00:00
TAC_NORTH,LOCKFORD_7_N003,TAC_NORTH,,2022-01-01T00:00:00,2030-12-31T23:59:59,2022-01-01T08:00:00-00:00,2031-01-01T07:59:59-00:00
TAC_AVA,RATHDRUM_1_2GNODE,TAC_AVA,,2022-03-02T00:00:00,2030-12-31T23:59:59,2022-03-02T08:00:00-00:00,2031-01-01T07:59:59-00:00
TAC_BANC,RIPON_6_RGSUNIT1GNODE,TAC_BANC,,2022-01-01T00:00:00,2030-12-31T23:59:59,2022-01-01T08:00:00-00:00,2031-01-01T07:59:59-00:00
TAC_ECNTR,PADUA_6_N008,TAC_ECNTR,,2022-01-01T00:00:00,2030-12-31T23:59:59,2022-01-01T08:00:00-00:00,2031-01-01T07:59:59-00:00
TAC_NORTH,CRCKTCOG_7_N001,TAC_NORTH,,2022-01-01T00:00:00,2030-12-31T23:59:59,2022-01-01T08:00:00-00:00,2031-01-01T07:59:59-00:00
TAC_BANC,CAPTJACK_5_N510,TAC_BANC,,2021-03-25T00:00:00,2030-12-31T23:59:59,2021-03-25T07:00:00-00:00,2031-01-01T07:59:59-00:00
TAC_PAC,PALISADI_NODE3,TAC_PAC,,2017-11-01T00:00:00,2030-12-31T23:59:59,2017-11-01T07:00:00-00:00,2031-01-01T07:59:59-00:00
TAC_NORTH,FRWTG1_7_N001,TAC_NORTH,,2022-01-01T00:00:00,2030-12-31T23:59:59,2022-01-01T08:00:00-00:00,2031-01-01T07:59:59-00:00
TAC_NORTH,STMARIA_7_N101,TAC_NORTH,,2017-11-01T00:00:00,2030-12-31T23:59:59,2017-11-01T07:00:00-00:00,2031-01-01T07:59:59-00:00
TAC_NORTH,MILLBRAE_1_N007,TAC_NORTH,,2017-11-01T00:00:00,2030-12-31T23:59:59,2017-11-01T07:00:00-00:00,2031-01-01T07:59:59-00:00
TAC_NEVP,STEAMBT_GNODEL2,TAC_NEVP,,2022-01-01T00:00:00,2030-12-31T23:59:59,2022-01-01T08:00:00-00:00,2031-01-01T07:59:59-00:00
TAC_NORTH,FLOWD3-6_7_N101,TAC_NORTH,,2017-11-01T00:00:00,2030-12-31T23:59:59,2017-11-01T07:00:00-00:00,2031-01-01T07:59:59-00:00
TAC_NORTH,GANSOGN_7_N001,TAC_NORTH,,2022-01-01T00:00:00,2030-12-31T23:59:59,2022-01-01T08:00:00-00:00,2031-01-01T07:59:59-00:00
TAC_LADWP,MONA_3_N501,TAC_LADWP,,2021-04-30T00:00:00,2030-12-31T23:59:59,2021-04-30T07:00:00-00:00,2031-01-01T07:59:59-00:00
TAC_NORTH,ALLEGHNY_6_N002,TAC_NORTH,,2022-01-01T00:00:00,2030-12-31T23:59:59,2022-01-01T08:00:00-00:00,2031-01-01T07:59:59-00:00
TAC_PAC,GARRETT_1_SOLAR1GNODE,TAC_PAC,,2022-01-01T00:00:00,2030-12-31T23:59:59,2022-01-01T08:00:00-00:00,2031-01-01T07:59:59-00:00
TAC_PAC,SMILFORD_NODER2,TAC_PAC,,2022-01-01T00:00:00,2030-12-31T23:59:59,2022-01-01T08:00:00-00:00,2031-01-01T07:59:59-00:00
TAC_ECNTR,ELNIDO_2_N031,TAC_ECNTR,,2017-11-01T00:00:00,2030-12-31T23:59:59,2017-11-01T07:00:00-00:00,2031-01-01T07:59:59-00:00
TAC_ECNTR,SYLMARS_2_N101,TAC_ECNTR,,2014-10-15T00:00:00,2030-12-31T23:59:59,2014-10-15T07:00:00-00:00,2031-01-01T07:59:59-00:00
TAC_PAC,HINKLE_6_ORCHARD1GNODE,TAC_PAC,,2022-01-01T00:00:00,2030-12-31T23:59:59,2022-01-01T08:00:00-00:00,2031-01-01T07:59:59-00:00
TAC_TPWR,MAYFIELD_7_G41GNODE,TAC_TPWR,,2022-03-02T00:00:00,2030-12-31T23:59:59,2022-03-02T08:00:00-00:00,2031-01-01T07:59:59-00:00
TAC_IPCO,OBPR_GNODE013,TAC_IPCO,,2022-01-01T00:00:00,2030-12-31T23:59:59,2022-01-01T08:00:00-00:00,2031-01-01T07:59:59-00:00
TAC_NEVP,CHUKAR_7_BESSGNODE,TAC_NEVP,,2022-06-06T00:00:00,2030-12-31T23:59:59,2022-06-06T07:00:00-00:00,2031-01-01T07:59:59-00:00
TAC_TIDC,DPEDRO_6_N2,TAC_TIDC,,2022-07-25T00:00:00,2030-12-31T23:59:59,2022-07-25T07:00:00-00:00,2031-01-01T07:59:59-00:00
TAC_IPCO,FGWP_GNODE031,TAC_IPCO,,2022-01-01T00:00:00,2030-12-31T23:59:59,2022-01-01T08:00:00-00:00,2031-01-01T07:59:59-00:00
TAC_BANC,CAPTJACK_5_N507,TAC_BANC,,2021-03-25T00:00:00,2030-12-31T23:59:59,2021-03-25T07:00:00-00:00,2031-01-01T07:59:59-00:00
TAC_PAC,90TH.SO_GNODEPDRP1,TAC_PAC,,2016-05-19T00:00:00,2030-12-31T23:59:59,2016-05-19T07:00:00-00:00,2031-01-01T07:59:59-00:00
TAC_NORTH,ZEROWST_7_N002,TAC_NORTH,,2022-01-01T00:00:00,2030-12-31T23:59:59,2022-01-01T08:00:00-00:00,2031-01-01T07:59:59-00:00
TAC_NEVP,PATUA_GNODEIT,TAC_NEVP,,2022-01-01T00:00:00,2030-12-31T23:59:59,2022-01-01T08:00:00-00:00,2031-01-01T07:59:59-00:00
TAC_ECNTR,LITEHIPE_2_N041,TAC_ECNTR,,2017-11-01T00:00:00,2030-12-31T23:59:59,2017-11-01T07:00:00-00:00,2031-01-01T07:59:59-00:00
TAC_ECNTR,MONLTS12_7_N004,TAC_ECNTR,,2020-02-08T00:00:00,2030-12-31T23:59:59,2020-02-08T08:00:00-00:00,2031-01-01T07:59:59-00:00
TAC_NEVP,APL SOLR_GNODEIT,TAC_NEVP,,2022-01-01T00:00:00,2030-12-31T23:59:59,2022-01-01T08:00:00-00:00,2031-01-01T07:59:59-00:00
TAC_PNM,COYTEJCT_6_ABIQUIUHYDROGNODE,TAC_PNM,,2022-01-01T00:00:00,2030-12-31T23:59:59,2022-01-01T08:00:00-00:00,2031-01-01T07:59:59-00:00
TAC_ECNTR,SYLMARDC_2_N501,TAC_ECNTR,,2014-10-15T00:00:00,2030-12-31T23:59:59,2014-10-15T07:00:00-00:00,2031-01-01T07:59:59-00:00
TAC_AZPS,WESTWING_5_N501,TAC_AZPS,,2018-03-29T00:00:00,2030-12-31T23:59:59,2018-03-29T07:00:00-00:00,2031-01-01T07:59:59-00:00
TAC_NORTH,REDBLFF_6_N008,TAC_NORTH,,2017-11-01T00:00:00,2030-12-31T23:59:59,2017-11-01T07:00:00-00:00,2031-01-01T07:59:59-00:00
TAC_BANC,ELK_GNODEKOS,TAC_BANC,,2022-01-01T00:00:00,2030-12-31T23:59:59,2022-01-01T08:00:00-00:00,2031-01-01T07:59:59-00:00
TAC_NORTH,PANOCHE_1_N001,TAC_NORTH,,2021-08-25T00:00:00,2030-12-31T23:59:59,2021-08-25T07:00:00-00:00,2031-01-01T07:59:59-00:00
TAC_LADWP,INTGS_3_DESGNODE,TAC_LADWP,,2022-04-01T00:00:00,2030-12-31T23:59:59,2022-04-01T07:00:00-00:00,2031-01-01T07:59:59-00:00
TAC_IPCO,HLSR_GNODELSR,TAC_IPCO,,2022-01-01T00:00:00,2030-12-31T23:59:59,2022-01-01T08:00:00-00:00,2031-01-01T07:59:59-00:00
TAC_NORTH,SLATE_7_N001,TAC_NORTH,,2022-04-18T00:00:00,2030-12-31T23:59:59,2022-04-18T07:00:00-00:00,2031-01-01T07:59:59-00:00
TAC_IPCO,HDHL_GNODEEN1,TAC_IPCO,,2022-01-01T00:00:00,2030-12-31T23:59:59,2022-01-01T08:00:00-00:00,2031-01-01T07:59:59-00:00
TAC_TPWR,ALDER_NODE12,TAC_TPWR,,2022-08-16T00:00:00,2022-08-22T23:59:59,2022-08-16T07:00:00-00:00,2022-08-23T06:59:59-00:00
TAC_NEVP,LUNING_GNODE1,TAC_NEVP,,2022-01-01T00:00:00,2030-12-31T23:59:59,2022-01-01T08:00:00-00:00,2031-01-01T07:59:59-00:00
