X,Y,OBJECTID,CECPlantID,PlantName,EIAPlantID,RPS_Eligible,SmallPlant,Peaker,Small_Hydro,SolarThermal,Pumped_Storage,Pumping_Generating,SelfGeneration,SelfGenerationNAICSID,CoGeneration,CoGenerationNAICSID,NoReport,Retired_Plant,CEC_Jurisdictional,OwnerID,UtilityID,OperatorCompanyID,PreparerCompanyID,Street,City,County,State,Zip,Capacity_Latest,Units,PriEnergySource,LastReportedYear,Lon_WGS84,Lat_WGS84,Annual_Hyperlink,Monthly_Hyperlink,Elevation,Elevation_ft
-121.403848454,36.8313007190001,1144,S0387,Enerparc CA1 LLC,59122,1,1,0,0,0,0,0,0,0,0,0,0,0,0,"RC Energy Hollister, LLC",Pacific Gas & Electric (PG&E),"RC Energy Hollister, LLC","RC Energy Hollister, LLC",2120 Cienega Rd,Hollister,San Benito,CA,95023,2.17,Unit 1,SUN,2021,-121.40386141,36.8313056547144,https://repository.energy.ca.gov/powerplantsgeneration/S0387_annual.png,https://caenergy.maps.arcgis.com/sharing/rest/content/items/844dd0da23874bbda21b0eb7f1d6bab3/data,90.0076,295.30052538324
-121.429022177,36.863313525,1145,S0428,Hollister Solar,59268,1,1,0,0,0,0,0,0,0,0,0,0,0,0,Hollister Solar LLC,Pacific Gas & Electric (PG&E),Hollister Solar LLC,Hollister Solar LLC,1802 Buena Vista Road,Hollister,San Benito,CA,95023,1.5,Unit 1,SUN,2021,-121.42903514,36.863318460935,https://repository.energy.ca.gov/powerplantsgeneration/S0428_annual.png,https://caenergy.maps.arcgis.com/sharing/rest/content/items/844dd0da23874bbda21b0eb7f1d6bab3/data,82.63984,271.128084401616
-121.445915077,36.8571762650001,1146,S9061,City of Hollister,MISSING,1,1,0,0,0,0,0,1,0,0,0,0,0,0,Not Available,Pacific Gas & Electric (PG&E),Not Available,Not Available,2690 San Juan Rd. Cogen,Hollister,San Benito,CA,95023,1,1,SUN,2021,-121.44592804,36.8571811994859,https://repository.energy.ca.gov/powerplantsgeneration/S9061_annual.png,https://caenergy.maps.arcgis.com/sharing/rest/content/items/844dd0da23874bbda21b0eb7f1d6bab3/data,76.94999,252.460597496601
-120.417627804,36.7302432220001,1147,S0341,North Star Solar,58713,1,0,0,0,0,0,0,0,0,0,0,0,0,0,North Star Solar LLC,Pacific Gas & Electric (PG&E),Southern Power Company,Southern Power Company,35200 W. California Avenue,Mendota,Fresno,CA,93640,61.6,NSS1,SUN,2021,-120.4176406,36.7302482151295,https://repository.energy.ca.gov/powerplantsgeneration/S0341_annual.png,https://repository.energy.ca.gov/powerplantsgeneration/S0341_monthly.png,61.15692,200.646063297108
-120.433536605,36.725995358,1148,S0423,Citizen Solar B,59738,1,1,0,0,0,0,0,0,0,0,0,0,0,0,S-Power (Sustainable Power Group),Pacific Gas & Electric (PG&E),S-Power (Sustainable Power Group),S-Power (Sustainable Power Group),35564 W Califonia Ave,Mendota,Fresno,CA,93640,5,Unit 1,SUN,2021,-120.4335494,36.7260003501385,https://repository.energy.ca.gov/powerplantsgeneration/S0423_annual.png,https://caenergy.maps.arcgis.com/sharing/rest/content/items/844dd0da23874bbda21b0eb7f1d6bab3/data,65.55902,215.088648620898
-120.365876923,36.760473635,1149,S0121,CalRENEW-1,56768,1,1,0,0,0,0,0,0,0,0,0,0,0,0,Meridian Energy USA Inc,Pacific Gas & Electric (PG&E),Meridian Energy USA Inc,Meridian Energy USA Inc,450 Belmont Avenue,Mendota,Fresno,CA,93640,5,CR1,SUN,2021,-120.36588971,36.7604786345524,https://repository.energy.ca.gov/powerplantsgeneration/S0121_annual.png,https://caenergy.maps.arcgis.com/sharing/rest/content/items/844dd0da23874bbda21b0eb7f1d6bab3/data,49.724,163.1364831876
-120.33901223,36.8615065000001,1150,E0050,Madera Power (offline 3/28/2012 - repowered 2013),Missing,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Madera Power LLC,Pacific Gas & Electric (PG&E),Madera Power LLC,Madera Power LLC,11427 Firebaugh Boulevard,Firebaugh,Madera,CA,93622,0,,,2021,-120.33902502,36.8615115110741,https://repository.energy.ca.gov/powerplantsgeneration/E0050_annual.png,https://repository.energy.ca.gov/powerplantsgeneration/E0050_monthly.png,49.724,163.1364831876
-120.365369049,36.7558187010001,1151,E0052,Covanta Mendota LP,10837,1,0,0,0,0,0,0,0,0,1,221117,0,0,0,Clean Energy Systems,Pacific Gas & Electric (PG&E),Clean Energy Systems,Clean Energy Systems,400 Guillen Parkway,Mendota,Fresno,CA,93640,0,,,2021,-120.36538183,36.7558237001391,https://repository.energy.ca.gov/powerplantsgeneration/E0052_annual.png,https://repository.energy.ca.gov/powerplantsgeneration/E0052_monthly.png,49.724,163.1364831876
-120.398223896,36.720073638,1152,S0703,Little Bear Solar 1,59870,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Longroad Energy,,Longroad Energy,Longroad Energy,34981 W. California Ave,Mendota,Fresno,CA,93640,40,Unit 1,SUN,2021,-120.39823668,36.7200786320698,https://repository.energy.ca.gov/powerplantsgeneration/S0703_annual.png,https://repository.energy.ca.gov/powerplantsgeneration/S0703_monthly.png,57.559,188.8418638041
-120.398211302,36.7200736030001,1153,S0704,Little Bear Solar 3,62463,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Longroad Energy,,Longroad Energy,Longroad Energy,33933 W. California Ave,Mendota,Fresno,CA,93640,20,Unit 1,SUN,2021,-120.39822409,36.7200785967869,https://repository.energy.ca.gov/powerplantsgeneration/S0704_annual.png,https://repository.energy.ca.gov/powerplantsgeneration/S0704_monthly.png,57.559,188.8418638041
-120.398202912,36.720073321,1154,S0705,Little Bear Solar 4,62464,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Longroad Energy,,Longroad Energy,Longroad Energy,33933 W. California Ave,Mendota,Fresno,CA,93640,50,Unit 1,SUN,2021,-120.3982157,36.7200783145237,https://repository.energy.ca.gov/powerplantsgeneration/S0705_annual.png,https://repository.energy.ca.gov/powerplantsgeneration/S0705_monthly.png,57.559,188.8418638041
-120.398193477,36.7200739790001,1155,S0706,Little Bear Solar 5,62465,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Longroad Energy,,Longroad Energy,Longroad Energy,33933 W. California Ave,Mendota,Fresno,CA,93640,50,Unit 1,SUN,2021,-120.39820626,36.7200789726577,https://repository.energy.ca.gov/powerplantsgeneration/S0706_annual.png,https://repository.energy.ca.gov/powerplantsgeneration/S0706_monthly.png,57.559,188.8418638041
-119.797523132,36.678533922,1156,S0179,La Joya Del Sol,58118,1,1,0,0,0,0,0,0,0,0,0,0,0,0,X-Elio North America Inc.,Pacific Gas & Electric (PG&E),X-Elio North America Inc.,X-Elio North America Inc.,3772 South Fig Avenue,Fresno,Fresno,CA,93706,1.5,1,SUN,2021,-119.79753582,36.6785389530251,https://repository.energy.ca.gov/powerplantsgeneration/S0179_annual.png,https://caenergy.maps.arcgis.com/sharing/rest/content/items/844dd0da23874bbda21b0eb7f1d6bab3/data,83.18765,272.925361307235
-119.680396706,36.8162553500001,1157,S0658,Clovis USD High School,MISSING,1,1,0,0,0,0,0,1,611110,0,0,0,0,0,Tesla Inc.,Not Available,Tesla Inc.,Tesla Inc.,1055 S Fowler Avenue,Fresno,Fresno,CA,93611,1.01,Unit 1,SUN,2021,-119.68040939,36.8162604023644,https://repository.energy.ca.gov/powerplantsgeneration/S0658_annual.png,https://caenergy.maps.arcgis.com/sharing/rest/content/items/844dd0da23874bbda21b0eb7f1d6bab3/data,112.6347,369.53641788453
-119.688356081,36.7764350240001,1158,S9014,Grundfos Pumps,MISSING,1,1,0,0,0,0,0,1,0,0,0,0,0,0,Not Available,Pacific Gas & Electric (PG&E),Not Available,Not Available,5862 E. Shields Ave,Fresno,Fresno,CA,93727,1,1,SUN,2021,-119.68836876,36.7764400717755,https://repository.energy.ca.gov/powerplantsgeneration/S9014_annual.png,https://caenergy.maps.arcgis.com/sharing/rest/content/items/844dd0da23874bbda21b0eb7f1d6bab3/data,103.3966,339.22769080434
-119.713208662,36.7837356950001,1159,S9020,The Gap Inc,56909,1,1,0,0,0,0,0,1,0,0,0,0,0,0,Not Available,Pacific Gas & Electric (PG&E),Not Available,Not Available,3400 Gap Dr.,Fresno,Fresno,CA,95422,1,1,SUN,2021,-119.71322135,36.7837407418731,https://repository.energy.ca.gov/powerplantsgeneration/S9020_annual.png,https://caenergy.maps.arcgis.com/sharing/rest/content/items/844dd0da23874bbda21b0eb7f1d6bab3/data,103.217,338.6384519583
-119.741644964,36.810157578,1160,S9026,CA State University Fresno,56813,1,1,0,0,0,0,0,1,0,0,0,0,0,0,Not Available,Pacific Gas & Electric (PG&E),Not Available,Not Available,5241 N Maple Ave,Fresno,Fresno,CA,93740,1,1,SUN,2021,-119.74165766,36.8101626251172,https://repository.energy.ca.gov/powerplantsgeneration/S9026_annual.png,https://caenergy.maps.arcgis.com/sharing/rest/content/items/844dd0da23874bbda21b0eb7f1d6bab3/data,103.2717,338.81791390083
-119.697855075,36.763876898,1161,S9056,E&J Gallo Winery,MISSING,1,1,0,0,0,0,0,1,0,0,0,0,0,0,Not Available,Pacific Gas & Electric (PG&E),Not Available,Not Available,5610 East Olive Ave.,Fresno,Fresno,CA,93727,1,1,SUN,2021,-119.69786775,36.7638819441488,https://repository.energy.ca.gov/powerplantsgeneration/S9056_annual.png,https://caenergy.maps.arcgis.com/sharing/rest/content/items/844dd0da23874bbda21b0eb7f1d6bab3/data,100.5777,329.97933121023
-119.846220229,36.83863512,1162,S9126,Olam West Coast,Missing,1,1,0,0,0,0,0,1,0,0,0,0,0,0,Not Available,Pacific Gas & Electric (PG&E),Not Available,Not Available,"7060 N MARKS AVE, STE 118",Fresno,Fresno,CA,93711,1.4,1,SUN,2021,-119.84623294,36.8386401631015,https://repository.energy.ca.gov/powerplantsgeneration/S9126_annual.png,https://caenergy.maps.arcgis.com/sharing/rest/content/items/844dd0da23874bbda21b0eb7f1d6bab3/data,100.8877,330.99639157923
-119.71163958,36.839120361,1163,S9143,Wawona Frozen Foods / Alluvial Project,Missing,1,1,0,0,0,0,0,1,0,0,0,0,0,0,Not Available,Pacific Gas & Electric (PG&E),Not Available,Not Available,100 W. Alluvial Ave,Clovis,Fresno,CA,93611,2.2,1,SUN,2021,-119.71165227,36.8391254128374,https://repository.energy.ca.gov/powerplantsgeneration/S9143_annual.png,https://caenergy.maps.arcgis.com/sharing/rest/content/items/844dd0da23874bbda21b0eb7f1d6bab3/data,110.9673,364.06594543527
-119.753419059,36.7155983910001,1164,S9144,Wawona Frozen Foods / Cedar Project,Missing,1,1,0,0,0,0,0,1,0,0,0,0,0,0,Not Available,Pacific Gas & Electric (PG&E),Not Available,Not Available,2202 S Cedar Ave,Fresno,Fresno,CA,93725,2.2,1,SUN,2021,-119.75343174,36.7156034285063,https://repository.energy.ca.gov/powerplantsgeneration/S9144_annual.png,https://caenergy.maps.arcgis.com/sharing/rest/content/items/844dd0da23874bbda21b0eb7f1d6bab3/data,88.51496,290.403412514904
-119.710064689,36.7676541010001,1165,S9145,City of Fresno - Fresno Yosemite Airport,Missing,1,1,0,0,0,0,0,1,0,0,0,0,0,0,Not Available,Pacific Gas & Electric (PG&E),Not Available,Not Available,5175 E Clinton Way,Fresno,Fresno,CA,93737,2.3,1,SUN,2021,-119.71007737,36.7676591461612,https://repository.energy.ca.gov/powerplantsgeneration/S9145_annual.png,https://caenergy.maps.arcgis.com/sharing/rest/content/items/844dd0da23874bbda21b0eb7f1d6bab3/data,99.87849,327.685335143751
-119.723099728,36.6888339540001,1166,E0098,Rio Bravo Fresno,10767,1,0,0,0,0,0,0,0,0,0,0,0,0,0,IHI Power Services Corp,Pacific Gas & Electric (PG&E),IHI Power Services Corp,IHI Power Services Corp,3350 South Willow Avenue,Fresno,Fresno,CA,93725,27.8,Unit 1,WDS,2021,-119.7231124,36.6888389911252,https://repository.energy.ca.gov/powerplantsgeneration/E0098_annual.png,https://repository.energy.ca.gov/powerplantsgeneration/E0098_monthly.png,91.92879,301.603642190721
-119.740412311,36.6898395000001,1167,G0220,Malaga Peaking Plant,56239,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Malaga Power LLC,Pacific Gas & Electric (PG&E),CalPeak Power LLC,CalPeak Power LLC,2611 E. North Avenue,Fresno,Fresno,CA,93725,98,"1, 2",NG,2021,-119.74042499,36.6898445352651,https://repository.energy.ca.gov/powerplantsgeneration/G0220_annual.png,https://repository.energy.ca.gov/powerplantsgeneration/G0220_monthly.png,90.16941,295.831398087459
-119.76683909,36.834403234,1168,G0518,Saint Agnes Medical Center,54800,0,1,0,0,0,0,0,1,622000,1,622000,0,0,0,Saint Agnes Medical Center,Pacific Gas & Electric (PG&E),Saint Agnes Medical Center,Saint Agnes Medical Center,1303 East Herndon,Fresno,Fresno,CA,93729,7,1,NG,2021,-119.76685179,36.8344082814598,https://repository.energy.ca.gov/powerplantsgeneration/G0518_annual.png,https://caenergy.maps.arcgis.com/sharing/rest/content/items/844dd0da23874bbda21b0eb7f1d6bab3/data,105.3551,345.65321574849
-119.576875626,36.7001275850001,1169,S0632,Sanger USD Sanger High School,MISSING,1,1,0,0,0,0,0,1,0,0,0,0,0,0,Tesla Inc.,Not Available,Tesla Inc.,Tesla Inc.,1045 S. Bethel Avenue,Sanger,Fresno,CA,93657,1.07,9366485-CA,SUN,2021,-119.57688828,36.7001326329805,https://repository.energy.ca.gov/powerplantsgeneration/S0632_annual.png,https://caenergy.maps.arcgis.com/sharing/rest/content/items/844dd0da23874bbda21b0eb7f1d6bab3/data,109.5831,359.52460684569
-119.637783894,36.7986268240001,1170,S0659,Clovis USD East High School,MISSING,1,1,0,0,0,0,0,1,611110,0,0,0,0,0,Tesla Inc.,Not Available,Tesla Inc.,Tesla Inc.,2940 Leonard Avenue,Clovis,Fresno,CA,93619,1.01,Unit 1,SUN,2021,-119.63779657,36.798631877001,https://repository.energy.ca.gov/powerplantsgeneration/S0659_annual.png,https://caenergy.maps.arcgis.com/sharing/rest/content/items/844dd0da23874bbda21b0eb7f1d6bab3/data,113.3876,372.00656224524
-119.553094872,36.6841855440001,1171,G0536,Algonquin Power Sanger LLC,57564,0,0,0,0,0,0,0,1,321999,1,321999,0,0,0,Algonquin Power Sanger LLC,Pacific Gas & Electric (PG&E),Algonquin Power Sanger LLC,Algonquin Power Sanger LLC,1125 Muscat Avenue,Sanger,Fresno,CA,93657,73,"GTG, STG",NG,2021,-119.55310752,36.6841905921287,https://repository.energy.ca.gov/powerplantsgeneration/G0536_annual.png,https://repository.energy.ca.gov/powerplantsgeneration/G0536_monthly.png,110.3272,361.96587981528
-119.327373636,36.83250995,1172,H0387,Pine Flat,7907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Kings River Conservation District,Pacific Gas & Electric (PG&E),Kings River Conservation District,Kings River Conservation District,27227 Pine Flat Road,Piedra,Fresno,CA,93649,165,"Unit 1, Unit 2, Unit 3",WAT,2021,-119.32738626,36.8325150278415,https://repository.energy.ca.gov/powerplantsgeneration/H0387_annual.png,https://repository.energy.ca.gov/powerplantsgeneration/H0387_monthly.png,176.729,579.8195546871
-122.030806092,36.9617336860001,1173,S9124,City of Santa Cruz Wastewater Treatment Plant,Missing,1,1,0,0,0,0,0,1,0,0,0,0,0,0,Not Available,Pacific Gas & Electric (PG&E),Not Available,Not Available,110 California Street,Santa Cruz,Santa Cruz,CA,95060,1.3,1,SUN,2021,-122.03081916,36.9617385890537,https://repository.energy.ca.gov/powerplantsgeneration/S9124_annual.png,https://caenergy.maps.arcgis.com/sharing/rest/content/items/844dd0da23874bbda21b0eb7f1d6bab3/data,3.887792,12.7552231165008
-122.105546446,36.9736028400001,1174,E0132,Santa Cruz Energy LLC,57197,1,1,0,0,0,0,0,0,0,0,0,0,0,0,OPAL Fuels,Pacific Gas & Electric (PG&E),OPAL Fuels,OPAL Fuels,604 Dimeo Lane,Santa Cruz,Santa Cruz,CA,95060,1.6,GEN 1,LFG,2021,-122.10555952,36.9736077396232,https://repository.energy.ca.gov/powerplantsgeneration/E0132_annual.png,https://caenergy.maps.arcgis.com/sharing/rest/content/items/844dd0da23874bbda21b0eb7f1d6bab3/data,83.40782,273.647703828018
-122.061664664,36.998929445,1175,G0541,UC Santa Cruz Cogeneration,50064,0,1,0,0,0,0,0,1,611300,1,611300,0,0,0,UC Santa Cruz,Pacific Gas & Electric (PG&E),University of Cali Santa Cruz,UC Santa Cruz,1156 High Street,Santa Cruz,Santa Cruz,CA,95064,4.4,Fackler,NG,2021,-122.06167774,36.9989343498261,https://repository.energy.ca.gov/powerplantsgeneration/G0541_annual.png,https://caenergy.maps.arcgis.com/sharing/rest/content/items/844dd0da23874bbda21b0eb7f1d6bab3/data,244.2024,801.18897759576
-121.768679126,36.911320055,1176,G0661,Watsonville - (Non-Operational May 2011),50968,0,0,0,0,0,0,0,0,0,1,311600,1,1,0,Calpine Monterey Cogeneration Inc,Pacific Gas & Electric (PG&E),Calpine Corporation - West Region,Calpine Corporation - West Region,831 Walker Street,Watsonville,Santa Cruz,CA,95076,0,,,2010,-121.76869215,36.911324971816,https://repository.energy.ca.gov/powerplantsgeneration/G0661_annual.png,https://repository.energy.ca.gov/powerplantsgeneration/G0661_monthly.png,9.688448,31.7862467674752
-121.811428766,36.9145038290001,1177,E0214,Ameresco Santa Cruz Energy,56428,1,1,0,0,0,0,0,0,0,0,0,0,0,0,Ameresco Inc,Pacific Gas & Electric (PG&E),Ameresco Inc,Ameresco Inc,1231 Buena Vista Rd.,Watsonville,Santa Cruz,CA,95076,3.18,"Unit 1, Unit 2, Unit 3",LFG,2021,-121.81144179,36.9145087439137,https://repository.energy.ca.gov/powerplantsgeneration/E0214_annual.png,https://caenergy.maps.arcgis.com/sharing/rest/content/items/844dd0da23874bbda21b0eb7f1d6bab3/data,33.07592,108.516798065208
-121.778005087,36.895641831,1178,S9111,Indalex West Inc.  ABANDONED,Missing,1,1,0,0,0,0,0,1,0,0,0,1,1,0,Not Available,Pacific Gas & Electric (PG&E),Not Available,Not Available,1715 Beach Rd.,Watsonville,Santa Cruz,CA,95076,1.2,1,SUN,2016,-121.77801811,36.8956467463043,https://repository.energy.ca.gov/powerplantsgeneration/S9111_annual.png,https://caenergy.maps.arcgis.com/sharing/rest/content/items/844dd0da23874bbda21b0eb7f1d6bab3/data,5.820765,19.0969980605235
-121.536666902,37.0001664160001,1179,G0229,Gilroy Cogen Plant,10034,0,0,0,0,0,0,0,0,0,1,311600,0,0,1,"Calpine Gilroy Cogen, L.P.",Pacific Gas & Electric (PG&E),Calpine Corporation - West Region,Calpine Corporation - West Region,"1400 Pacheco Pass Highway, Gate 1",Gilroy,Santa Clara,CA,95020,123.4,"GI1CT1, GI1ST1",NG,2021,-121.5366799,37.0001713574774,https://repository.energy.ca.gov/powerplantsgeneration/G0229_annual.png,https://repository.energy.ca.gov/powerplantsgeneration/G0229_monthly.png,54.99918,180.443504211282
-121.536181384,36.9991507290001,1180,G0822,Gilroy Peaker,55810,0,0,1,0,0,0,0,0,0,0,0,0,0,1,"Gilroy Energy Center, LLC",Pacific Gas & Electric (PG&E),Calpine Corporation - West Region,Calpine Corporation - West Region,"1400 Pacheco Pass Highway, Gate 2",Gilroy,Santa Clara,CA,95020,141.9,"GI2JT1, GI2JT2, GI2JT3",NG,2021,-121.53619438,36.9991556700674,https://repository.energy.ca.gov/powerplantsgeneration/G0822_annual.png,https://repository.energy.ca.gov/powerplantsgeneration/G0822_monthly.png,54.11903,177.555872973297
-121.180719691,37.051787394,1181,W0354,International Turbine Research Inc.,10005,1,0,0,0,0,0,0,0,0,0,0,0,0,0,International Turbine Research,Pacific Gas & Electric (PG&E),International Turbine Research,International Turbine Research,1400 Dinosaur Point,Los Banos,Merced,CA,93635,18,WPRS 1,WND,2021,-121.18073264,37.0517923644977,https://repository.energy.ca.gov/powerplantsgeneration/W0354_annual.png,https://repository.energy.ca.gov/powerplantsgeneration/W0354_monthly.png,404.328,1326.5354350872
-121.090244594,36.9745403900001,1182,S0691,Wright Solar,59260,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Clenera - Renewable Energy,Pacific Gas & Electric (PG&E),Clenera - Renewable Energy,Clenera - Renewable Energy,18060 S Billy Wright Road,Los Banos,Merced,CA,93635,200,W8785,SUN,2021,-121.09025752,36.9745453602976,https://repository.energy.ca.gov/powerplantsgeneration/S0691_annual.png,https://repository.energy.ca.gov/powerplantsgeneration/S0691_monthly.png,186.2155,610.94324239845
-120.805777882,36.928462316,1183,S0337,Vega Solar,59555,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Longroad Energy,Pacific Gas & Electric (PG&E),Longroad Energy,Longroad Energy,25200 S. Woo Road,Los Banos,Merced,CA,93635,20,1,SUN,2021,-120.80579076,36.9284673009835,https://repository.energy.ca.gov/powerplantsgeneration/S0337_annual.png,https://repository.energy.ca.gov/powerplantsgeneration/S0337_monthly.png,55.60055,182.416502901945
-120.870989705,36.979871003,1184,S9046,Almond Process Parreira,MISSING,1,1,0,0,0,0,0,1,0,0,0,0,0,0,Not Available,Pacific Gas & Electric (PG&E),Not Available,Not Available,NW NW 15 11 10,Los Banos,Merced,CA,93635,1,1,SUN,2021,-120.87100259,36.9798759881345,https://repository.energy.ca.gov/powerplantsgeneration/S9046_annual.png,https://caenergy.maps.arcgis.com/sharing/rest/content/items/844dd0da23874bbda21b0eb7f1d6bab3/data,61.91593,203.136253589607
-120.669510307,36.878518141,1185,S0586,CED Oro Loma 1 & 2,59915,1,0,0,0,0,0,0,0,0,0,0,0,0,0,CED California Holdings LLC,Pacific Gas & Electric (PG&E),CED California Holdings LLC,CED California Holdings LLC,9575 N. Russell,Firebaugh,Fresno,CA,93622,20,Unit 1,SUN,2021,-120.66952315,36.8785231309182,https://repository.energy.ca.gov/powerplantsgeneration/S0586_annual.png,https://repository.energy.ca.gov/powerplantsgeneration/S0586_monthly.png,54.72866,179.555971401534
-120.156731307,36.940759364,1186,S9048,City of Madera,57682,1,1,0,0,0,0,0,1,0,0,0,0,0,0,Not Available,Pacific Gas & Electric (PG&E),Not Available,Not Available,13048 Road 21 1/2 New Service,Madera,Madera,CA,93637,1,1,SUN,2021,-120.15674408,36.9407643947383,https://repository.energy.ca.gov/powerplantsgeneration/S9048_annual.png,https://caenergy.maps.arcgis.com/sharing/rest/content/items/844dd0da23874bbda21b0eb7f1d6bab3/data,69.31817,227.421817930983
-120.046193705,36.941373506,1187,S9059,Madera Community Hospital,58522,1,1,0,0,0,0,0,1,0,0,0,0,0,0,Not Available,Pacific Gas & Electric (PG&E),Not Available,Not Available,1250 E. Almond Ave.,Madera,Madera,CA,93637,1,1,SUN,2021,-120.04620646,36.9413785444476,https://repository.energy.ca.gov/powerplantsgeneration/S9059_annual.png,https://caenergy.maps.arcgis.com/sharing/rest/content/items/844dd0da23874bbda21b0eb7f1d6bab3/data,80.90784,265.445669694816
-119.7034413,36.9976864180001,1188,H0198,Friant-Kern Hydro Facility (River Outlet  Madera Canal  F-K),50393,1,0,0,1,0,0,0,0,0,0,0,0,0,0,Friant Power Authority,Pacific Gas & Electric (PG&E),Friant Power Authority,Friant Power Authority,24790 Avenue 95,Terra Bella,Madera,CA,93270,30.57,"FR1, M1, RO1",WAT,2021,-119.703454,36.9976914856088,https://repository.energy.ca.gov/powerplantsgeneration/H0198_annual.png,https://repository.energy.ca.gov/powerplantsgeneration/H0198_monthly.png,145.5123,477.40255978077
-119.707089745,37.002468521,1189,H0626,Quinten Luallen,Missing,1,1,0,1,0,0,0,0,0,0,0,0,0,0,Friant Power Authority,Pacific Gas & Electric (PG&E),Friant Power Authority,Friant Power Authority,Road 145,Friant,Madera,CA,93626,7.3,RO2,WAT,2021,-119.70710245,37.0024735892432,https://repository.energy.ca.gov/powerplantsgeneration/H0626_annual.png,https://caenergy.maps.arcgis.com/sharing/rest/content/items/844dd0da23874bbda21b0eb7f1d6bab3/data,139.3465,457.17355712535
-119.158747073,36.8881288000001,1190,H0272,Kings River,254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Pacific Gas & Electric (PG&E),Pacific Gas & Electric (PG&E),Pacific Gas & Electric (PG&E),Pacific Gas & Electric (PG&E),Trimmer Springs Road,Balch Camp,Fresno,CA,93649,52,Unit 597,WAT,2021,-119.15875968,36.8881338949864,https://repository.energy.ca.gov/powerplantsgeneration/H0272_annual.png,https://repository.energy.ca.gov/powerplantsgeneration/H0272_monthly.png,290.489,953.0479017111
-119.087798432,36.9090862260001,1191,H0019,Balch #1,217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Pacific Gas & Electric (PG&E),Pacific Gas & Electric (PG&E),Pacific Gas & Electric (PG&E),Pacific Gas & Electric (PG&E),Trimmer Springs Road,Balch Camp,Fresno,CA,93649,34,Unit 587,WAT,2021,-119.08781103,36.9090913271521,https://repository.energy.ca.gov/powerplantsgeneration/H0019_annual.png,https://repository.energy.ca.gov/powerplantsgeneration/H0019_monthly.png,522.7048,1714.91076376152
-119.087557536,36.9088850110001,1192,H0020,Balch #2,218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Pacific Gas & Electric (PG&E),Pacific Gas & Electric (PG&E),Pacific Gas & Electric (PG&E),Pacific Gas & Electric (PG&E),Trimmer Springs Road,Balch Camp,Fresno,CA,93649,108,"Unit 588, Unit 589",WAT,2021,-119.08757013,36.9088901120146,https://repository.energy.ca.gov/powerplantsgeneration/H0020_annual.png,https://repository.energy.ca.gov/powerplantsgeneration/H0020_monthly.png,528.3342,1733.37992389458
-119.02015902,36.9274354840001,1193,H0215,Haas,240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Pacific Gas & Electric (PG&E),Pacific Gas & Electric (PG&E),Pacific Gas & Electric (PG&E),Pacific Gas & Electric (PG&E),Trimmer Springs Road,Balch Camp,Fresno,CA,93649,144,"Unit 591, Unit 592",WAT,2021,-119.02017161,36.9274405914919,https://repository.energy.ca.gov/powerplantsgeneration/H0215_annual.png,https://repository.energy.ca.gov/powerplantsgeneration/H0215_monthly.png,1398.715,4588.9599807285
-118.968287952,37.02934334,1194,H0229,Helms (Pumped Storage),6100,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Pacific Gas & Electric (PG&E),Pacific Gas & Electric (PG&E),Pacific Gas & Electric (PG&E),Pacific Gas & Electric (PG&E),67250 Helms Circle,Shaver Lake,Fresno,CA,93664,1212,"Unit 936, Unit 937, Unit 938",WAT,2021,-118.96830054,37.0293484615745,https://repository.energy.ca.gov/powerplantsgeneration/H0229_annual.png,https://repository.energy.ca.gov/powerplantsgeneration/H0229_monthly.png,2009.369,6592.4179890231
-118.282603507,36.939507297,1195,H0142,Division Creek,395,1,1,0,1,0,0,0,0,0,0,0,0,0,0,Los Angeles Department of Water & Power (LADWP),Los Angeles Department of Water & Power (LADWP),Los Angeles Department of Water & Power (LADWP),Los Angeles Department of Water & Power (LADWP),,Independence,Inyo,CA,93526,0.6,1,WAT,2021,-118.28261597,36.9395124562238,https://repository.energy.ca.gov/powerplantsgeneration/H0142_annual.png,https://caenergy.maps.arcgis.com/sharing/rest/content/items/844dd0da23874bbda21b0eb7f1d6bab3/data,1336.179,4383.7893767421
-121.895334237,37.2143598910001,1196,E0120,Guadalupe Power Plant (Retired 2013),10390,1,1,0,0,0,0,0,0,0,0,0,1,1,0,OPAL Fuels,Pacific Gas & Electric (PG&E),OPAL Fuels,OPAL Fuels,15999 Guadalupe Mines Road,San Jose,Santa Clara,CA,95120,0,,,2013,-121.89534731,37.2143648259583,https://repository.energy.ca.gov/powerplantsgeneration/E0120_annual.png,https://caenergy.maps.arcgis.com/sharing/rest/content/items/844dd0da23874bbda21b0eb7f1d6bab3/data,189.702,622.3818907098
